DataId,DiagramId,TypeId,Regions,RegionType,Zindex,ColorCode,UnitLength
1,1,1,"9,11,8,110","R",1,"#e40429",1.000
4,1,1,"962,11,8,110","R",1,"#e40429",1.000
7,1,2,"28,52,36,74|36,52,28,74","P",1,"#69b643",1.000
8,1,2,"950,52,942,74|942,52,950,74","P",1,"#69b643",1.000
9,1,4,"39,18,4,96","R",1,"#f82add",1.000
10,1,4,"937,18,4,96","R",1,"#f82add",1.000
11,1,5,"53,18,4,96","R",1,"#f7f406",1.000
12,1,5,"923,18,4,96","R",1,"#f7f406",1.000
13,1,6,"61,18,51,5","R",1,"#ecfa06",3.000
15,1,6,"61, 109, 51, 5","R",1,"#ecfa06",3.000
16,1,6,"426, 18, 40, 5","R",1,"#ecfa06",3.000
17,1,6,"426, 109, 40, 5","R",1,"#ecfa06",3.000
18,1,6,"869, 18, 50, 5","R",1,"#ecfa06",3.000
19,1,6,"869, 109, 50, 5","R",1,"#ecfa06",3.000
23,1,3,"17,11,14,6","R",1,"#affd06",1.000
24,1,3,"31,11,14,6","R",1,"#affd06",1.000
25,1,3,"45,11,14,6","R",1,"#affd06",1.000
26,1,3,"59,11,14,6","R",1,"#affd06",1.000
27,1,3,"73,11,14,6","R",1,"#affd06",1.000
28,1,3,"87,11,14,6","R",1,"#affd06",1.000
29,1,3,"101,11,14,6","R",1,"#affd06",1.000
30,1,3,"115,11,14,6","R",1,"#affd06",1.000
31,1,3,"129,11,14,6","R",1,"#affd06",1.000
32,1,3,"143,11,14,6","R",1,"#affd06",1.000
33,1,3,"157,11,14,6","R",1,"#affd06",1.000
34,1,3,"171,11,14,6","R",1,"#affd06",1.000
35,1,3,"185,11,14,6","R",1,"#affd06",1.000
36,1,3,"199,11,14,6","R",1,"#affd06",1.000
37,1,3,"213,11,14,6","R",1,"#affd06",1.000
38,1,3,"227,11,14,6","R",1,"#affd06",1.000
39,1,3,"241,11,14,6","R",1,"#affd06",1.000
40,1,3,"255,11,14,6","R",1,"#affd06",1.000
41,1,3,"269,11,14,6","R",1,"#affd06",1.000
42,1,3,"283,11,14,6","R",1,"#affd06",1.000
43,1,3,"297,11,14,6","R",1,"#affd06",1.000
44,1,3,"311,11,14,6","R",1,"#affd06",1.000
45,1,3,"325,11,14,6","R",1,"#affd06",1.000
46,1,3,"339,11,14,6","R",1,"#affd06",1.000
47,1,3,"353,11,14,6","R",1,"#affd06",1.000
48,1,3,"367,11,14,6","R",1,"#affd06",1.000
49,1,3,"381,11,14,6","R",1,"#affd06",1.000
50,1,3,"395,11,14,6","R",1,"#affd06",1.000
51,1,3,"409,11,14,6","R",1,"#affd06",1.000
52,1,3,"423,11,14,6","R",1,"#affd06",1.000
53,1,3,"437,11,14,6","R",1,"#affd06",1.000
54,1,3,"451,11,14,6","R",1,"#affd06",1.000
55,1,3,"465,11,14,6","R",1,"#affd06",1.000
56,1,3,"479,11,14,6","R",1,"#affd06",1.000
57,1,3,"493,11,14,6","R",1,"#affd06",1.000
58,1,3,"507,11,14,6","R",1,"#affd06",1.000
59,1,3,"521,11,14,6","R",1,"#affd06",1.000
60,1,3,"535,11,14,6","R",1,"#affd06",1.000
61,1,3,"549,11,14,6","R",1,"#affd06",1.000
62,1,3,"563,11,14,6","R",1,"#affd06",1.000
63,1,3,"577,11,14,6","R",1,"#affd06",1.000
64,1,3,"591,11,14,6","R",1,"#affd06",1.000
65,1,3,"605,11,14,6","R",1,"#affd06",1.000
66,1,3,"619,11,14,6","R",1,"#affd06",1.000
67,1,3,"633,11,14,6","R",1,"#affd06",1.000
68,1,3,"647,11,14,6","R",1,"#affd06",1.000
69,1,3,"661,11,14,6","R",1,"#affd06",1.000
70,1,3,"675,11,14,6","R",1,"#affd06",1.000
71,1,3,"689,11,14,6","R",1,"#affd06",1.000
72,1,3,"703,11,14,6","R",1,"#affd06",1.000
73,1,3,"717,11,14,6","R",1,"#affd06",1.000
74,1,3,"731,11,14,6","R",1,"#affd06",1.000
75,1,3,"745,11,14,6","R",1,"#affd06",1.000
76,1,3,"759,11,14,6","R",1,"#affd06",1.000
77,1,3,"773,11,14,6","R",1,"#affd06",1.000
78,1,3,"787,11,14,6","R",1,"#affd06",1.000
79,1,3,"801,11,14,6","R",1,"#affd06",1.000
80,1,3,"815,11,14,6","R",1,"#affd06",1.000
81,1,3,"829,11,14,6","R",1,"#affd06",1.000
82,1,3,"843,11,14,6","R",1,"#affd06",1.000
83,1,3,"857,11,14,6","R",1,"#affd06",1.000
84,1,3,"871,11,14,6","R",1,"#affd06",1.000
85,1,3,"885,11,14,6","R",1,"#affd06",1.000
86,1,3,"899,11,14,6","R",1,"#affd06",1.000
87,1,3,"913,11,13,6","R",1,"#affd06",1.000
88,1,3,"926,11,13,6","R",1,"#affd06",1.000
89,1,3,"939,11,13,6","R",1,"#affd06",1.000
90,1,3,"952,11,10,6","R",1,"#affd06",1.000
92,1,3,"31,114,14,6","R",1,"#affd06",1.000
93,1,3,"45,114,14,6","R",1,"#affd06",1.000
94,1,3,"59,114,14,6","R",1,"#affd06",1.000
95,1,3,"73,114,14,6","R",1,"#affd06",1.000
96,1,3,"87,114,14,6","R",1,"#affd06",1.000
97,1,3,"101,114,14,6","R",1,"#affd06",1.000
98,1,3,"115,114,14,6","R",1,"#affd06",1.000
99,1,3,"129,114,14,6","R",1,"#affd06",1.000
100,1,3,"143,114,14,6","R",1,"#affd06",1.000
101,1,3,"157,114,14,6","R",1,"#affd06",1.000
102,1,3,"171,114,14,6","R",1,"#affd06",1.000
103,1,3,"185,114,14,6","R",1,"#affd06",1.000
104,1,3,"199,114,14,6","R",1,"#affd06",1.000
105,1,3,"213,114,14,6","R",1,"#affd06",1.000
106,1,3,"227,114,14,6","R",1,"#affd06",1.000
107,1,3,"241,114,14,6","R",1,"#affd06",1.000
108,1,3,"255,114,14,6","R",1,"#affd06",1.000
109,1,3,"269,114,14,6","R",1,"#affd06",1.000
110,1,3,"283,114,14,6","R",1,"#affd06",1.000
111,1,3,"297,114,14,6","R",1,"#affd06",1.000
112,1,3,"311,114,14,6","R",1,"#affd06",1.000
113,1,3,"325,114,14,6","R",1,"#affd06",1.000
114,1,3,"339,114,14,6","R",1,"#affd06",1.000
115,1,3,"353,114,14,6","R",1,"#affd06",1.000
116,1,3,"367,114,14,6","R",1,"#affd06",1.000
117,1,3,"381,114,14,6","R",1,"#affd06",1.000
118,1,3,"395,114,14,6","R",1,"#affd06",1.000
119,1,3,"409,114,14,6","R",1,"#affd06",1.000
120,1,3,"423,114,14,6","R",1,"#affd06",1.000
121,1,3,"437,114,14,6","R",1,"#affd06",1.000
122,1,3,"451,114,14,6","R",1,"#affd06",1.000
123,1,3,"465,114,14,6","R",1,"#affd06",1.000
124,1,3,"479,114,14,6","R",1,"#affd06",1.000
125,1,3,"493,114,14,6","R",1,"#affd06",1.000
126,1,3,"507,114,14,6","R",1,"#affd06",1.000
127,1,3,"521,114,14,6","R",1,"#affd06",1.000
128,1,3,"535,114,14,6","R",1,"#affd06",1.000
129,1,3,"549,114,14,6","R",1,"#affd06",1.000
130,1,3,"563,114,14,6","R",1,"#affd06",1.000
131,1,3,"577,114,14,6","R",1,"#affd06",1.000
132,1,3,"591,114,14,6","R",1,"#affd06",1.000
133,1,3,"605,114,14,6","R",1,"#affd06",1.000
134,1,3,"619,114,14,6","R",1,"#affd06",1.000
135,1,3,"633,114,14,6","R",1,"#affd06",1.000
136,1,3,"647,114,14,6","R",1,"#affd06",1.000
137,1,3,"661,114,14,6","R",1,"#affd06",1.000
138,1,3,"675,114,14,6","R",1,"#affd06",1.000
139,1,3,"689,114,14,6","R",1,"#affd06",1.000
140,1,3,"703,114,14,6","R",1,"#affd06",1.000
141,1,3,"717,114,14,6","R",1,"#affd06",1.000
142,1,3,"731,114,14,6","R",1,"#affd06",1.000
143,1,3,"745,114,14,6","R",1,"#affd06",1.000
144,1,3,"759,114,14,6","R",1,"#affd06",1.000
145,1,3,"773,114,14,6","R",1,"#affd06",1.000
146,1,3,"787,114,14,6","R",1,"#affd06",1.000
147,1,3,"801,114,14,6","R",1,"#affd06",1.000
148,1,3,"815,114,14,6","R",1,"#affd06",1.000
149,1,3,"829,114,14,6","R",1,"#affd06",1.000
150,1,3,"843,114,14,6","R",1,"#affd06",1.000
151,1,3,"857,114,14,6","R",1,"#affd06",1.000
152,1,3,"871,114,14,6","R",1,"#affd06",1.000
153,1,3,"885,114,14,6","R",1,"#affd06",1.000
154,1,3,"899,114,14,6","R",1,"#affd06",1.000
155,1,3,"913,114,13,6","R",1,"#affd06",1.000
156,1,3,"926,114,13,6","R",1,"#affd06",1.000
157,1,3,"939,114,13,6","R",1,"#affd06",1.000
158,1,3,"952,114,10,6","R",1,"#affd06",1.000
160,1,3,"17,114,14,6","R",1,"#affd06",1.000
161,1,10,"57,27,24,4","R",1,"#0e53f0",1.000
163,1,10,"57,35,24,4","R",1,"#0e53f0",1.000
165,1,10,"57,59,24,4","R",1,"#0e53f0",1.000
166,1,10,"57,67,24,4","R",1,"#0e53f0",1.000
167,1,10,"57,75,24,4","R",1,"#0e53f0",1.000
168,1,10,"57,83,24,4","R",1,"#0e53f0",1.000
169,1,10,"57,91,24,4","R",1,"#0e53f0",1.000
170,1,10,"57,99,24,4","R",1,"#0e53f0",1.000
171,1,10,"898,27,24,4","R",1,"#0e53f0",1.000
172,1,10,"898,35,24,4","R",1,"#0e53f0",1.000
173,1,10,"898,43,24,4","R",1,"#0e53f0",1.000
174,1,10,"898,51,24,4","R",1,"#0e53f0",1.000
175,1,10,"898,59,24,4","R",1,"#0e53f0",1.000
176,1,10,"898,67,24,4","R",1,"#0e53f0",1.000
177,1,10,"898,75,24,4","R",1,"#0e53f0",1.000
178,1,10,"898,83,24,4","R",1,"#0e53f0",1.000
179,1,10,"898,91,24,4","R",1,"#0e53f0",1.000
180,1,10,"898,99,24,4","R",1,"#0e53f0",1.000
181,1,9,"17,21,22,6","R",-1,"#0e53f0",1.000
183,1,9,"17,103,22,6","R",-1,"#0e53f0",1.000
185,1,9,"927,21,10,6","R",0,"#0e53f0",0.000
187,1,9,"927,103,10,6","R",0,"#0e53f0",0.000
189,1,10,"57,43,24,4","R",1,"#0e53f0",1.000
190,1,10,"57,51,24,4","R",1,"#0e53f0",1.000
193,1,13,"124,87,7,7","R",1,"#0a8f8d",1.000
194,1,13,"849,87,7,7","R",1,"#0a8f8d",1.000
195,1,13,"124,32,7,7","R",1,"#0a8f8d",1.000
196,1,13,"849,32,7,7","R",1,"#0a8f8d",1.000
199,1,14,"43,17,9,97","R",-2,"#c7d196",1.000
200,1,14,"926,17,9,97","R",-2,"#c7d196",1.000
201,1,11,"0,0,15,10","R",1,"#0e1e3a",1.000
202,1,11,"15,0,15,10","R",1,"#0e1e3a",1.000
203,1,11,"30,0,15,10","R",1,"#0e1e3a",1.000
204,1,11,"45,0,15,10","R",1,"#0e1e3a",1.000
205,1,11,"60,0,14,10","R",1,"#0e1e3a",1.000
206,1,11,"0,120,15,10","R",1,"#0e1e3a",1.000
207,1,11,"15,120,15,10","R",1,"#0e1e3a",1.000
208,1,11,"30,120,15,10","R",1,"#0e1e3a",1.000
209,1,11,"45,120,15,10","R",1,"#0e1e3a",1.000
210,1,11,"60,120,14,10","R",1,"#0e1e3a",1.000
211,1,11,"104,0,14,10","R",1,"#0e1e3a",1.000
212,1,11,"118,0,14,10","R",1,"#0e1e3a",1.000
213,1,11,"132,0,14,10","R",1,"#0e1e3a",1.000
214,1,11,"146,0,14,10","R",1,"#0e1e3a",1.000
215,1,11,"160,0,14,10","R",1,"#0e1e3a",1.000
216,1,11,"174,0,14,10","R",1,"#0e1e3a",1.000
217,1,11,"188,0,14,10","R",1,"#0e1e3a",1.000
218,1,11,"202,0,14,10","R",1,"#0e1e3a",1.000
219,1,11,"216,0,14,10","R",1,"#0e1e3a",1.000
220,1,11,"230,0,14,10","R",1,"#0e1e3a",1.000
221,1,11,"244,0,14,10","R",1,"#0e1e3a",1.000
222,1,11,"258,0,14,10","R",1,"#0e1e3a",1.000
223,1,11,"272,0,14,10","R",1,"#0e1e3a",1.000
224,1,11,"286,0,14,10","R",1,"#0e1e3a",1.000
225,1,11,"300,0,14,10","R",1,"#0e1e3a",1.000
226,1,11,"314,0,14,10","R",1,"#0e1e3a",1.000
227,1,11,"328,0,14,10","R",1,"#0e1e3a",1.000
228,1,11,"342,0,14,10","R",1,"#0e1e3a",1.000
229,1,11,"356,0,14,10","R",1,"#0e1e3a",1.000
230,1,11,"370,0,13,10","R",1,"#0e1e3a",1.000
231,1,11,"383,0,13,10","R",1,"#0e1e3a",1.000
232,1,11,"396,0,13,10","R",1,"#0e1e3a",1.000
233,1,11,"409,0,18,10","R",1,"#0e1e3a",1.000
234,1,11,"104,120,14,10","R",1,"#0e1e3a",1.000
235,1,11,"118,120,14,10","R",1,"#0e1e3a",1.000
236,1,11,"132,120,14,10","R",1,"#0e1e3a",1.000
237,1,11,"146,120,14,10","R",1,"#0e1e3a",1.000
238,1,11,"160,120,14,10","R",1,"#0e1e3a",1.000
239,1,11,"174,120,14,10","R",1,"#0e1e3a",1.000
240,1,11,"188,120,14,10","R",1,"#0e1e3a",1.000
241,1,11,"202,120,14,10","R",1,"#0e1e3a",1.000
242,1,11,"216,120,14,10","R",1,"#0e1e3a",1.000
243,1,11,"230,120,14,10","R",1,"#0e1e3a",1.000
244,1,11,"244,120,14,10","R",1,"#0e1e3a",1.000
245,1,11,"258,120,14,10","R",1,"#0e1e3a",1.000
246,1,11,"272,120,14,10","R",1,"#0e1e3a",1.000
247,1,11,"286,120,14,10","R",1,"#0e1e3a",1.000
248,1,11,"300,120,14,10","R",1,"#0e1e3a",1.000
249,1,11,"314,120,14,10","R",1,"#0e1e3a",1.000
250,1,11,"328,120,14,10","R",1,"#0e1e3a",1.000
251,1,11,"342,120,14,10","R",1,"#0e1e3a",1.000
252,1,11,"356,120,14,10","R",1,"#0e1e3a",1.000
253,1,11,"370,120,13,10","R",1,"#0e1e3a",1.000
254,1,11,"383,120,13,10","R",1,"#0e1e3a",1.000
255,1,11,"396,120,13,10","R",1,"#0e1e3a",1.000
256,1,11,"409,120,18,10","R",1,"#0e1e3a",1.000
257,1,15,"17,39,22,4","R",1,"#672929",1.000
258,1,15,"17,92,22,4","R",1,"#672929",1.000
259,1,15,"941,39,22,4","R",1,"#672929",1.000
260,1,15,"941,92,22,4","R",1,"#672929",1.000
262,1,11,"468,0,18,10","R",1,"#0e1e3a",1.000
263,1,11,"486,0,15,10","R",1,"#0e1e3a",1.000
264,1,11,"501,0,15,10","R",1,"#0e1e3a",1.000
265,1,11,"516,0,15,10","R",1,"#0e1e3a",1.000
266,1,11,"531,0,15,10","R",1,"#0e1e3a",1.000
267,1,11,"546,0,15,10","R",1,"#0e1e3a",1.000
268,1,11,"561,0,15,10","R",1,"#0e1e3a",1.000
269,1,11,"576,0,15,10","R",1,"#0e1e3a",1.000
270,1,11,"591,0,15,10","R",1,"#0e1e3a",1.000
271,1,11,"606,0,16,10","R",1,"#0e1e3a",1.000
272,1,11,"622,0,16,10","R",1,"#0e1e3a",1.000
273,1,11,"638,0,16,10","R",1,"#0e1e3a",1.000
274,1,11,"654,0,16,10","R",1,"#0e1e3a",1.000
275,1,11,"670,0,16,10","R",1,"#0e1e3a",1.000
276,1,11,"686,0,16,10","R",1,"#0e1e3a",1.000
277,1,11,"702,0,16,10","R",1,"#0e1e3a",1.000
278,1,11,"718,0,16,10","R",1,"#0e1e3a",1.000
279,1,11,"734,0,16,10","R",1,"#0e1e3a",1.000
280,1,11,"750,0,16,10","R",1,"#0e1e3a",1.000
281,1,11,"766,0,16,10","R",1,"#0e1e3a",1.000
282,1,11,"782,0,16,10","R",1,"#0e1e3a",1.000
283,1,11,"798,0,15,10","R",1,"#0e1e3a",1.000
284,1,11,"813,0,15,10","R",1,"#0e1e3a",1.000
285,1,11,"828,0,15,10","R",1,"#0e1e3a",1.000
286,1,11,"843,0,15,10","R",1,"#0e1e3a",1.000
287,1,11,"858,0,15,10","R",1,"#0e1e3a",1.000
288,1,11,"906,0,15,10","R",1,"#0e1e3a",1.000
289,1,11,"921,0,15,10","R",1,"#0e1e3a",1.000
290,1,11,"936,0,15,10","R",1,"#0e1e3a",1.000
291,1,11,"951,0,15,10","R",1,"#0e1e3a",1.000
292,1,11,"966,0,14,10","R",1,"#0e1e3a",1.000
293,1,11,"906,120,15,10","R",1,"#0e1e3a",1.000
294,1,11,"921,120,15,10","R",1,"#0e1e3a",1.000
295,1,11,"936,120,15,10","R",1,"#0e1e3a",1.000
296,1,11,"951,120,15,10","R",1,"#0e1e3a",1.000
297,1,11,"966,120,14,10","R",1,"#0e1e3a",1.000
299,1,11,"468,120,18,10","R",1,"#0e1e3a",1.000
300,1,11,"486,120,15,10","R",1,"#0e1e3a",1.000
301,1,11,"501,120,15,10","R",1,"#0e1e3a",1.000
302,1,11,"516,120,15,10","R",1,"#0e1e3a",1.000
303,1,11,"531,120,15,10","R",1,"#0e1e3a",1.000
304,1,11,"546,120,15,10","R",1,"#0e1e3a",1.000
305,1,11,"561,120,15,10","R",1,"#0e1e3a",1.000
306,1,11,"576,120,15,10","R",1,"#0e1e3a",1.000
307,1,11,"591,120,15,10","R",1,"#0e1e3a",1.000
308,1,11,"606,120,16,10","R",1,"#0e1e3a",1.000
309,1,11,"622,120,16,10","R",1,"#0e1e3a",1.000
310,1,11,"638,120,16,10","R",1,"#0e1e3a",1.000
311,1,11,"654,120,16,10","R",1,"#0e1e3a",1.000
312,1,11,"670,120,16,10","R",1,"#0e1e3a",1.000
313,1,11,"686,120,16,10","R",1,"#0e1e3a",1.000
314,1,11,"702,120,16,10","R",1,"#0e1e3a",1.000
315,1,11,"718,120,16,10","R",1,"#0e1e3a",1.000
316,1,11,"734,120,16,10","R",1,"#0e1e3a",1.000
317,1,11,"750,120,16,10","R",1,"#0e1e3a",1.000
318,1,11,"766,120,16,10","R",1,"#0e1e3a",1.000
319,1,11,"782,120,16,10","R",1,"#0e1e3a",1.000
320,1,11,"798,120,15,10","R",1,"#0e1e3a",1.000
321,1,11,"813,120,15,10","R",1,"#0e1e3a",1.000
322,1,11,"828,120,15,10","R",1,"#0e1e3a",1.000
323,1,11,"843,120,15,10","R",1,"#0e1e3a",1.000
324,1,11,"858,120,15,10","R",1,"#0e1e3a",1.000
847,1,7,"81,17,14,10","R",-1,"#caf8f7",0.500
848,1,7,"95,17,14,10","R",-1,"#caf8f7",0.500
849,1,7,"109,17,14,10","R",-1,"#caf8f7",0.500
850,1,7,"123,17,14,10","R",-1,"#caf8f7",0.500
851,1,7,"137,17,14,10","R",-1,"#caf8f7",0.500
852,1,7,"151,17,14,10","R",-1,"#caf8f7",0.500
853,1,7,"165,17,14,10","R",-1,"#caf8f7",0.500
854,1,7,"179,17,14,10","R",-1,"#caf8f7",0.500
855,1,7,"193,17,14,10","R",-1,"#caf8f7",0.500
856,1,7,"207,17,14,10","R",-1,"#caf8f7",0.500
857,1,7,"221,17,14,10","R",-1,"#caf8f7",0.500
858,1,7,"235,17,14,10","R",-1,"#caf8f7",0.500
859,1,7,"249,17,14,10","R",-1,"#caf8f7",0.500
860,1,7,"263,17,14,10","R",-1,"#caf8f7",0.500
861,1,7,"277,17,14,10","R",-1,"#caf8f7",0.500
862,1,7,"291,17,14,10","R",-1,"#caf8f7",0.500
863,1,7,"305,17,14,10","R",-1,"#caf8f7",0.500
864,1,7,"319,17,14,10","R",-1,"#caf8f7",0.500
865,1,7,"333,17,14,10","R",-1,"#caf8f7",0.500
866,1,7,"347,17,14,10","R",-1,"#caf8f7",0.500
867,1,7,"361,17,14,10","R",-1,"#caf8f7",0.500
868,1,7,"375,17,14,10","R",-1,"#caf8f7",0.500
869,1,7,"389,17,14,10","R",-1,"#caf8f7",0.500
870,1,7,"403,17,14,10","R",-1,"#caf8f7",0.500
871,1,7,"417,17,14,10","R",-1,"#caf8f7",0.500
872,1,7,"431,17,14,10","R",-1,"#caf8f7",0.500
873,1,7,"445,17,14,10","R",-1,"#caf8f7",0.500
874,1,7,"459,17,14,10","R",-1,"#caf8f7",0.500
875,1,7,"473,17,14,10","R",-1,"#caf8f7",0.500
876,1,7,"487,17,14,10","R",-1,"#caf8f7",0.500
877,1,7,"501,17,14,10","R",-1,"#caf8f7",0.500
878,1,7,"515,17,14,10","R",-1,"#caf8f7",0.500
879,1,7,"529,17,14,10","R",-1,"#caf8f7",0.500
880,1,7,"543,17,14,10","R",-1,"#caf8f7",0.500
881,1,7,"557,17,14,10","R",-1,"#caf8f7",0.500
882,1,7,"571,17,14,10","R",-1,"#caf8f7",0.500
883,1,7,"585,17,14,10","R",-1,"#caf8f7",0.500
884,1,7,"599,17,14,10","R",-1,"#caf8f7",0.500
885,1,7,"613,17,14,10","R",-1,"#caf8f7",0.500
886,1,7,"627,17,14,10","R",-1,"#caf8f7",0.500
887,1,7,"641,17,14,10","R",-1,"#caf8f7",0.500
888,1,7,"655,17,14,10","R",-1,"#caf8f7",0.500
889,1,7,"669,17,14,10","R",-1,"#caf8f7",0.500
890,1,7,"683,17,14,10","R",-1,"#caf8f7",0.500
891,1,7,"697,17,14,10","R",-1,"#caf8f7",0.500
892,1,7,"711,17,14,10","R",-1,"#caf8f7",0.500
893,1,7,"725,17,14,10","R",-1,"#caf8f7",0.500
894,1,7,"739,17,14,10","R",-1,"#caf8f7",0.500
895,1,7,"753,17,14,10","R",-1,"#caf8f7",0.500
896,1,7,"767,17,14,10","R",-1,"#caf8f7",0.500
897,1,7,"781,17,14,10","R",-1,"#caf8f7",0.500
898,1,7,"795,17,14,10","R",-1,"#caf8f7",0.500
899,1,7,"809,17,14,10","R",-1,"#caf8f7",0.500
900,1,7,"823,17,15,10","R",-1,"#caf8f7",0.500
901,1,7,"838,17,15,10","R",-1,"#caf8f7",0.500
902,1,7,"853,17,15,10","R",-1,"#caf8f7",0.500
903,1,7,"868,17,15,10","R",-1,"#caf8f7",0.500
904,1,7,"883,17,15,10","R",-1,"#caf8f7",0.500
905,1,7,"81,57,14,10","R",-1,"#caf8f7",0.500
906,1,7,"95,57,14,10","R",-1,"#caf8f7",0.500
907,1,7,"109,57,14,10","R",-1,"#caf8f7",0.500
908,1,7,"123,57,14,10","R",-1,"#caf8f7",0.500
909,1,7,"137,57,14,10","R",-1,"#caf8f7",0.500
910,1,7,"151,57,14,10","R",-1,"#caf8f7",0.500
911,1,7,"165,57,14,10","R",-1,"#caf8f7",0.500
912,1,7,"179,57,14,10","R",-1,"#caf8f7",0.500
913,1,7,"193,57,14,10","R",-1,"#caf8f7",0.500
914,1,7,"207,57,14,10","R",-1,"#caf8f7",0.500
915,1,7,"221,57,14,10","R",-1,"#caf8f7",0.500
916,1,7,"235,57,14,10","R",-1,"#caf8f7",0.500
917,1,7,"249,57,14,10","R",-1,"#caf8f7",0.500
918,1,7,"263,57,14,10","R",-1,"#caf8f7",0.500
919,1,7,"277,57,14,10","R",-1,"#caf8f7",0.500
920,1,7,"291,57,14,10","R",-1,"#caf8f7",0.500
921,1,7,"305,57,14,10","R",-1,"#caf8f7",0.500
922,1,7,"319,57,14,10","R",-1,"#caf8f7",0.500
923,1,7,"333,57,14,10","R",-1,"#caf8f7",0.500
924,1,7,"347,57,14,10","R",-1,"#caf8f7",0.500
925,1,7,"361,57,14,10","R",-1,"#caf8f7",0.500
926,1,7,"375,57,14,10","R",-1,"#caf8f7",0.500
927,1,7,"389,57,14,10","R",-1,"#caf8f7",0.500
928,1,7,"403,57,14,10","R",-1,"#caf8f7",0.500
929,1,7,"417,57,14,10","R",-1,"#caf8f7",0.500
930,1,7,"431,57,14,10","R",-1,"#caf8f7",0.500
931,1,7,"445,57,14,10","R",-1,"#caf8f7",0.500
932,1,7,"459,57,14,10","R",-1,"#caf8f7",0.500
933,1,7,"473,57,14,10","R",-1,"#caf8f7",0.500
934,1,7,"487,57,14,10","R",-1,"#caf8f7",0.500
935,1,7,"501,57,14,10","R",-1,"#caf8f7",0.500
936,1,7,"515,57,14,10","R",-1,"#caf8f7",0.500
937,1,7,"529,57,14,10","R",-1,"#caf8f7",0.500
938,1,7,"543,57,14,10","R",-1,"#caf8f7",0.500
939,1,7,"557,57,14,10","R",-1,"#caf8f7",0.500
940,1,7,"571,57,14,10","R",-1,"#caf8f7",0.500
941,1,7,"585,57,14,10","R",-1,"#caf8f7",0.500
942,1,7,"599,57,14,10","R",-1,"#caf8f7",0.500
943,1,7,"613,57,14,10","R",-1,"#caf8f7",0.500
944,1,7,"627,57,14,10","R",-1,"#caf8f7",0.500
945,1,7,"641,57,14,10","R",-1,"#caf8f7",0.500
946,1,7,"655,57,14,10","R",-1,"#caf8f7",0.500
947,1,7,"669,57,14,10","R",-1,"#caf8f7",0.500
948,1,7,"683,57,14,10","R",-1,"#caf8f7",0.500
949,1,7,"697,57,14,10","R",-1,"#caf8f7",0.500
950,1,7,"711,57,14,10","R",-1,"#caf8f7",0.500
951,1,7,"725,57,14,10","R",-1,"#caf8f7",0.500
952,1,7,"739,57,14,10","R",-1,"#caf8f7",0.500
953,1,7,"753,57,14,10","R",-1,"#caf8f7",0.500
954,1,7,"767,57,14,10","R",-1,"#caf8f7",0.500
955,1,7,"781,57,14,10","R",-1,"#caf8f7",0.500
956,1,7,"795,57,14,10","R",-1,"#caf8f7",0.500
957,1,7,"809,57,14,10","R",-1,"#caf8f7",0.500
958,1,7,"823,57,15,10","R",-1,"#caf8f7",0.500
959,1,7,"838,57,15,10","R",-1,"#caf8f7",0.500
960,1,7,"853,57,15,10","R",-1,"#caf8f7",0.500
961,1,7,"868,57,15,10","R",-1,"#caf8f7",0.500
962,1,7,"883,57,15,10","R",-1,"#caf8f7",0.500
963,1,7,"81,27,14,10","R",-1,"#caf8f7",0.500
964,1,7,"95,27,14,10","R",-1,"#caf8f7",0.500
965,1,7,"109,27,14,10","R",-1,"#caf8f7",0.500
966,1,7,"123,27,14,10","R",-1,"#caf8f7",0.500
967,1,7,"137,27,14,10","R",-1,"#caf8f7",0.500
968,1,7,"151,27,14,10","R",-1,"#caf8f7",0.500
969,1,7,"165,27,14,10","R",-1,"#caf8f7",0.500
970,1,7,"179,27,14,10","R",-1,"#caf8f7",0.500
971,1,7,"193,27,14,10","R",-1,"#caf8f7",0.500
972,1,7,"207,27,14,10","R",-1,"#caf8f7",0.500
973,1,7,"221,27,14,10","R",-1,"#caf8f7",0.500
974,1,7,"235,27,14,10","R",-1,"#caf8f7",0.500
975,1,7,"249,27,14,10","R",-1,"#caf8f7",0.500
976,1,7,"263,27,14,10","R",-1,"#caf8f7",0.500
977,1,7,"277,27,14,10","R",-1,"#caf8f7",0.500
978,1,7,"291,27,14,10","R",-1,"#caf8f7",0.500
979,1,7,"305,27,14,10","R",-1,"#caf8f7",0.500
980,1,7,"319,27,14,10","R",-1,"#caf8f7",0.500
981,1,7,"333,27,14,10","R",-1,"#caf8f7",0.500
982,1,7,"347,27,14,10","R",-1,"#caf8f7",0.500
983,1,7,"361,27,14,10","R",-1,"#caf8f7",0.500
984,1,7,"375,27,14,10","R",-1,"#caf8f7",0.500
985,1,7,"389,27,14,10","R",-1,"#caf8f7",0.500
986,1,7,"403,27,14,10","R",-1,"#caf8f7",0.500
987,1,7,"417,27,14,10","R",-1,"#caf8f7",0.500
988,1,7,"431,27,14,10","R",-1,"#caf8f7",0.500
989,1,7,"445,27,14,10","R",-1,"#caf8f7",0.500
990,1,7,"459,27,14,10","R",-1,"#caf8f7",0.500
991,1,7,"473,27,14,10","R",-1,"#caf8f7",0.500
992,1,7,"487,27,14,10","R",-1,"#caf8f7",0.500
993,1,7,"501,27,14,10","R",-1,"#caf8f7",0.500
994,1,7,"515,27,14,10","R",-1,"#caf8f7",0.500
